,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,price,total,region,Restaurant or Attraction?
205,-sHKV6VjYGRha8BstAoWbw,breaking-bread-staten-island,Breaking Bread,https://s3-media2.fl.yelpcdn.com/bphoto/TaEeJi8IYM4lNYkYw51aJQ/o.jpg,False,https://www.yelp.com/biz/breaking-bread-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,23,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,[],+17183568989,(718) 356-8989,3362.1908683650404,40.52572,-74.20074,27 Seguine Ave,,,Staten Island,10309,US,NY,"['27 Seguine Ave', 'Staten Island, NY 10309']",,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
206,0Gx08zPfwP8tI2Hg4r6AGg,delucas-italian-restaurant-staten-island,Deluca's Italian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/1oJivPeJcWzCJn_3CA8Ztw/o.jpg,False,https://www.yelp.com/biz/delucas-italian-restaurant-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,234,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,"['delivery', 'pickup']",+17182277200,(718) 227-7200,770.6376062257532,40.5111020473786,-74.2413425571133,7324 Amboy Rd,,,Staten Island,10307,US,NY,"['7324 Amboy Rd', 'Staten Island, NY 10307']",$$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
207,HBcmdviQgkWO4bqgxAjtNw,aunt-butchies-of-brooklyn-staten-island,Aunt Butchies of Brooklyn,https://s3-media3.fl.yelpcdn.com/bphoto/vqfoVFfH4ZwQpildkfnrBQ/o.jpg,False,https://www.yelp.com/biz/aunt-butchies-of-brooklyn-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,189,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"['delivery', 'pickup']",+17182270002,(718) 227-0002,1767.6505460834337,40.52356,-74.23877,4864 Arthur Kill Rd,,,Staten Island,10309,US,NY,"['4864 Arthur Kill Rd', 'Staten Island, NY 10309']",$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
208,dvOvoJMIZmsCTEL1Dg0WXQ,reggianos-staten-island-4,Reggiano's,https://s3-media3.fl.yelpcdn.com/bphoto/toL-2Pvw8onEIPZ1-q0-tA/o.jpg,False,https://www.yelp.com/biz/reggianos-staten-island-4?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,248,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,[],+17189666610,(718) 966-6610,813.2159565019361,40.510987,-74.241959,7339 Amboy Rd,,,Staten Island,10307,US,NY,"['7339 Amboy Rd', 'Staten Island, NY 10307']",$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
209,VAKYRqUeEg_6VWK0xIX45Q,danis-italian-bistro-staten-island,Dani's Italian Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/ZAf-yhk9e8tzYoO6PdJM8g/o.jpg,False,https://www.yelp.com/biz/danis-italian-bistro-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,59,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,['delivery'],+17185544615,(718) 554-4615,809.6572761583976,40.511237,-74.241769,7331 Amboy Rd,,,Staten Island,10307,US,NY,"['7331 Amboy Rd', 'Staten Island, NY 10307']",$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
210,JIhIWha-3zOBKyoOzGq0TA,campania-coal-fired-pizza-staten-island,Campania Coal Fired Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/Qj7dovD6e6sgZqYA0bP67A/o.jpg,False,https://www.yelp.com/biz/campania-coal-fired-pizza-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,109,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,['delivery'],+13479834998,(347) 983-4998,1122.4948074925558,40.5181212451185,-74.2354137450457,240 Page Ave,,,Staten Island,10307,US,NY,"['240 Page Ave', 'Staten Island, NY 10307']",$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
211,PvLgPQs1PDYiKW1PDEkakQ,finas-farm-house-staten-island,Finas Farm House,https://s3-media1.fl.yelpcdn.com/bphoto/MqZpcSkbp9p5IQ1EiQ0EIA/o.jpg,False,https://www.yelp.com/biz/finas-farm-house-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,23,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"['delivery', 'pickup']",+17185544039,(718) 554-4039,1232.0260621486584,40.51748433052609,-74.24099618300488,20 Ellis St,,,Staten Island,10307,US,NY,"['20 Ellis St', 'Staten Island, NY 10307']",$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
212,s_f-eHgj0KZqTpZSNg1zfQ,seabras-armory-perth-amboy,Seabra's Armory,https://s3-media1.fl.yelpcdn.com/bphoto/xcmlhsmSAKmq3unX4L-Drg/o.jpg,False,https://www.yelp.com/biz/seabras-armory-perth-amboy?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,371,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'iberian', 'title': 'Iberian'}]",3.0,['delivery'],+17328266000,(732) 826-6000,2589.472788715677,40.504,-74.26326,200 Front St,,,Perth Amboy,08861,US,NJ,"['200 Front St', 'Perth Amboy, NJ 08861']",$$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
213,OT3K93M3Hi2HxcZagJVk7A,taqueria-restaurant-tres-amigos-staten-island,Taqueria Restaurant Tres Amigos,https://s3-media1.fl.yelpcdn.com/bphoto/EuU7O89jNuR2WlPoh8rYwQ/o.jpg,False,https://www.yelp.com/biz/taqueria-restaurant-tres-amigos-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,78,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"['delivery', 'pickup']",+17182272444,(718) 227-2444,1157.1827601585903,40.5089269,-74.2467269,7528 Amboy Rd,Flr 1,,Staten Island,10307,US,NY,"['7528 Amboy Rd', 'Flr 1', 'Staten Island, NY 10307']",$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
214,gWYnNDBYK8KpENGePSAJFA,la-hacienda-restaurant-perth-amboy-2,La Hacienda Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/OmNGbSbLcnB9yGsvRiL5jw/o.jpg,False,https://www.yelp.com/biz/la-hacienda-restaurant-perth-amboy-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,27,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"['delivery', 'pickup']",+18482033533,(848) 203-3533,3005.1229547711473,40.51060680901482,-74.2684772917121,178 New Brunswick Ave,,,Perth Amboy,08861,US,NJ,"['178 New Brunswick Ave', 'Perth Amboy, NJ 08861']",,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
215,CtFTN5bGqDlP-q5ZeAmpVw,fernandes-steakhouse-lll-south-amboy,Fernandes Steakhouse lll,https://s3-media1.fl.yelpcdn.com/bphoto/PdRRd2x3X5ppjoLx1o5EUw/o.jpg,False,https://www.yelp.com/biz/fernandes-steakhouse-lll-south-amboy?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,272,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,['delivery'],+17327212306,(732) 721-2306,5470.106687414553,40.465223,-74.264406,1776 State Rt 35,,,South Amboy,08879,US,NJ,"['1776 State Rt 35', 'South Amboy, NJ 08879']",$$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
216,Wa2sWI3Z_DK1rEiyhmJqgA,luce-staten-island,Luce,https://s3-media1.fl.yelpcdn.com/bphoto/UxGQ2JYFSdhT-6gfo6Fbeg/o.jpg,False,https://www.yelp.com/biz/luce-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,42,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"['delivery', 'pickup']",+17189549188,(718) 954-9188,2123.92111533514,40.52763,-74.2317,2945 Veterans Rd W,,,Staten Island,10309,US,NY,"['2945 Veterans Rd W', 'Staten Island, NY 10309']",,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
217,k-tphJV_y-rdNiXkPsmmwQ,taqueria-oaxaca-new-york,Taqueria Oaxaca,https://s3-media2.fl.yelpcdn.com/bphoto/-W1CD1_YJ0VSmJdjfbN9UA/o.jpg,False,https://www.yelp.com/biz/taqueria-oaxaca-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,47,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,['delivery'],+17189662695,(718) 966-2695,1337.2913444219928,40.5107750301557,-74.2485210299492,167 Main St,,,New York,10307,US,NY,"['167 Main St', 'New York, NY 10307']",$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
218,aJQuAEQ1PnWCTjHu9gNSeg,angelinas-ristorante-staten-island,Angelina's Ristorante,https://s3-media2.fl.yelpcdn.com/bphoto/2joQ6NtJWX5N2nfndyvOnQ/o.jpg,False,https://www.yelp.com/biz/angelinas-ristorante-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,274,"[{'alias': 'italian', 'title': 'Italian'}]",3.0,['delivery'],+17182272900,(718) 227-2900,1679.3935155327697,40.5136492677107,-74.2511400204325,399 Ellis St,,,Staten Island,10307,US,NY,"['399 Ellis St', 'Staten Island, NY 10307']",$$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
219,CGRjJJShtsx0XXcFrFY76A,eat-italian-staten-island,Eat Italian,https://s3-media1.fl.yelpcdn.com/bphoto/lkmcvl_ZLx_gwC0xs0laPA/o.jpg,False,https://www.yelp.com/biz/eat-italian-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,132,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"['delivery', 'pickup']",+17189664186,(718) 966-4186,4402.751479592446,40.5424993727034,-74.2070855945349,655 Rossville Ave,,,Staten Island,10309,US,NY,"['655 Rossville Ave', 'Staten Island, NY 10309']",,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
220,O71NXVZSB71eqjcmjNXOkQ,ws-bar-and-restaurant-staten-island,W's Bar and Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/XATv0MXSkqF7j0H2KhhGGQ/o.jpg,False,https://www.yelp.com/biz/ws-bar-and-restaurant-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,29,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,[],+17189489412,(718) 948-9412,911.695703073468,40.5163498,-74.2342529,7001 Amboy Rd,,,Staten Island,10307,US,NY,"['7001 Amboy Rd', 'Staten Island, NY 10307']",$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
221,C-KTFXcUokdYi11VcUsgVg,yosuki-sushi-staten-island,Yosuki Sushi,https://s3-media3.fl.yelpcdn.com/bphoto/A5ky-XPrmeB2ouf1VOHLkw/o.jpg,False,https://www.yelp.com/biz/yosuki-sushi-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,16,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,"['delivery', 'pickup']",+17185544988,(718) 554-4988,2134.575526846112,40.52192,-74.21686,6410 Amboy Rd,Ste 130,,Staten Island,10309,US,NY,"['6410 Amboy Rd', 'Ste 130', 'Staten Island, NY 10309']",,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
222,vpmgMnEYi2mjheZdtLdJaA,daddyo-s-bbq-and-sports-bar-staten-island-2,DaddyO’s BBQ & Sports Bar,https://s3-media1.fl.yelpcdn.com/bphoto/f5N_W9mONttHsxK8cZJijw/o.jpg,False,https://www.yelp.com/biz/daddyo-s-bbq-and-sports-bar-staten-island-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,34,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,"['delivery', 'pickup']",+13472152133,(347) 215-2133,2544.0750586332706,40.530998176553126,-74.2307968119491,185 Bricktown Way,,,Staten Island,10309,US,NY,"['185 Bricktown Way', 'Staten Island, NY 10309']",,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
223,jqRlTMwDYUB21J7rL3o8cg,strawberrys-pub-and-pizza-woodbridge,Strawberry's Pub & Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/mYQAv0jKh1IW8SceomfoWw/o.jpg,False,https://www.yelp.com/biz/strawberrys-pub-and-pizza-woodbridge?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,383,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,['delivery'],+17326343131,(732) 634-3131,5468.891476687701,40.5446448928292,-74.276500967984,110 Amboy Ave,,,Woodbridge,07095,US,NJ,"['110 Amboy Ave', 'Woodbridge, NJ 07095']",$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
224,gnSBFc1t3wsGKFUUUJ7DHQ,ho-brah-taco-joint-staten-island-4,Ho’ Brah Taco Joint,https://s3-media3.fl.yelpcdn.com/bphoto/xh2MHCVQ_P-03VrGr5olOA/o.jpg,False,https://www.yelp.com/biz/ho-brah-taco-joint-staten-island-4?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,28,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",3.0,"['delivery', 'pickup']",+19295298500,(929) 529-8500,1723.538109047162,40.52301,-74.23965,4895 Arthur Kill Rd,,,Staten Island,10309,US,NY,"['4895 Arthur Kill Rd', 'Staten Island, NY 10309']",$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
225,pqUg9j0uxK-4fl6EtR4AeQ,cafe-luna-staten-island-2,Cafe Luna,https://s3-media3.fl.yelpcdn.com/bphoto/by_Bo8KFnSUdU6QcIm6qag/o.jpg,False,https://www.yelp.com/biz/cafe-luna-staten-island-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,62,"[{'alias': 'italian', 'title': 'Italian'}]",3.0,['delivery'],+17182278582,(718) 227-8582,1726.5180950308174,40.523651,-74.234435,31 Page Ave,,,Staten Island,10309,US,NY,"['31 Page Ave', 'Staten Island, NY 10309']",$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
226,ycPNXyh1PhTvbFK2srRG_g,lobster-house-joes-staten-island-3,Lobster House Joe's,https://s3-media3.fl.yelpcdn.com/bphoto/kKLsAvhivjecnWNfr1QZFA/o.jpg,False,https://www.yelp.com/biz/lobster-house-joes-staten-island-3?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,91,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"['delivery', 'pickup']",+17182270003,(718) 227-0003,2288.027122807035,40.5281309644422,-74.2397212897333,4707 Arthur Kill Rd,,,Staten Island,10309,US,NY,"['4707 Arthur Kill Rd', 'Staten Island, NY 10309']",$$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
227,sWW6wCXcL0ATT8w6HhBpow,project-brunch-staten-island-2,Project Brunch,https://s3-media2.fl.yelpcdn.com/bphoto/7757fIYBJIlfFRUoSA3APA/o.jpg,False,https://www.yelp.com/biz/project-brunch-staten-island-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,573,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"['delivery', 'pickup']",+17186059866,(718) 605-9866,2707.400766334772,40.532076,-74.239248,4553 Arthur Kill Rd,,,Staten Island,10309,US,NY,"['4553 Arthur Kill Rd', 'Staten Island, NY 10309']",$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
228,x8Lx8YLg8JDxPUj9Gr3p4g,el-tiro-and-balilo-steak-house-bar-and-grill-perth,El Tiro & Balilo Steak House Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/KnjM3UJ6C00T8am6KiCSgA/o.jpg,False,https://www.yelp.com/biz/el-tiro-and-balilo-steak-house-bar-and-grill-perth?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,5,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"['delivery', 'pickup']",+17329345132,(732) 934-5132,2790.6346608336257,40.5164724,-74.2641102,519 State St,,,Perth,08861,US,NJ,"['519 State St', 'Perth, NJ 08861']",,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
229,l2PaBCulHT5vgWJeF_mC2Q,mangia-pizzeria-new-york,Mangia Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/GjLc2b7S9hZPMuopB3PtyQ/o.jpg,False,https://www.yelp.com/biz/mangia-pizzeria-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,26,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"['delivery', 'pickup']",+17183569300,(718) 356-9300,1145.6618918643778,40.5092394647735,-74.246554300189,7517 Amboy Rd,,,New York,10001,US,NY,"['7517 Amboy Rd', 'New York, NY 10001']",,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
230,e0woDbfhDgMu3fXJW4PIcw,the-barge-perth-amboy-2,The Barge,https://s3-media2.fl.yelpcdn.com/bphoto/F-nAxov3hAk0de2j1gUJvg/o.jpg,False,https://www.yelp.com/biz/the-barge-perth-amboy-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,132,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]",2.5,['delivery'],+17324423000,(732) 442-3000,2626.2854434739074,40.50404,-74.26372,201 Front St,,,Perth Amboy,08861,US,NJ,"['201 Front St', 'Perth Amboy, NJ 08861']",$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
231,qs9tHCmW0B9dMCQ62bepSw,panino-rustico-of-huguenot-express-staten-island,Panino Rustico of Huguenot Express,https://s3-media3.fl.yelpcdn.com/bphoto/U2DGeN7dmOi910uIWYjoww/o.jpg,False,https://www.yelp.com/biz/panino-rustico-of-huguenot-express-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,16,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"['delivery', 'pickup']",+17186056464,(718) 605-6464,4412.91017480414,40.53257,-74.19196,895 Huguenot Ave,,,Staten Island,10312,US,NY,"['895 Huguenot Ave', 'Staten Island, NY 10312']",$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
232,O-MtUUw2IRsRwYwrbUeSMQ,torres-cafe-perth-amboy,Torres Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/uH4DjJwXvVOt7BQKmi4pAw/o.jpg,False,https://www.yelp.com/biz/torres-cafe-perth-amboy?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,31,"[{'alias': 'puertorican', 'title': 'Puerto Rican'}, {'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"['delivery', 'pickup']",+17324421300,(732) 442-1300,2589.1783178080887,40.5129532,-74.2629192,431 High St,,,Perth Amboy,08861,US,NJ,"['431 High St', 'Perth Amboy, NJ 08861']",$$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
233,KxE8-PwB2ytK9NgiOApcnQ,casa-del-toro-perth-amboy,Casa Del Toro,https://s3-media1.fl.yelpcdn.com/bphoto/Xus4MhQZMBtKOjiyqt_U6w/o.jpg,False,https://www.yelp.com/biz/casa-del-toro-perth-amboy?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,3,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,['delivery'],+17329345132,(732) 934-5132,2790.6346608336257,40.5164724,-74.2641102,519 State St,,,Perth Amboy,08861,US,NJ,"['519 State St', 'Perth Amboy, NJ 08861']",,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
234,01nkNHTjiMt_GiSML9nUZg,chef-hongs-restaurant-staten-island,Chef Hong's Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/f1_ouJD9ux91GICUWiOcdw/o.jpg,False,https://www.yelp.com/biz/chef-hongs-restaurant-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,13,"[{'alias': 'chinese', 'title': 'Chinese'}]",3.5,['delivery'],+17182270100,(718) 227-0100,671.5402128521959,40.512155,-74.2390594,7226 Amboy Rd,,,Staten Island,10307,US,NY,"['7226 Amboy Rd', 'Staten Island, NY 10307']",$,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
235,Zm24y6b2x1gwesP0SeVLhQ,gigis-cafe-and-kekes-pizzeria-and-deli-staten-island,GiGi's Cafe & Keke's Pizzeria & Deli,https://s3-media1.fl.yelpcdn.com/bphoto/GuCuHXwL9ED20AI5zNHz0g/o.jpg,False,https://www.yelp.com/biz/gigis-cafe-and-kekes-pizzeria-and-deli-staten-island?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,24,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,"['delivery', 'pickup']",+17185544134,(718) 554-4134,946.9745410232183,40.51004,-74.24394,7423 Amboy Rd,,,Staten Island,10307,US,NY,"['7423 Amboy Rd', 'Staten Island, NY 10307']",,245,"{'center': {'longitude': -74.23307418823242, 'latitude': 40.508184327038165}}",Restaurant
