,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,price,total,region,Restaurant or Attraction?
642,1adz9vAfSpgI00wZQe4Ntg,station-greek-grill-the-bronx,Station Greek Grill,https://s3-media2.fl.yelpcdn.com/bphoto/gTe3iopBAcxkyCI_jXPevg/o.jpg,False,https://www.yelp.com/biz/station-greek-grill-the-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,7,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",5.0,"['delivery', 'pickup']",+19175824833,(917) 582-4833,1468.870110237949,40.8522533237117,-73.8281957432628,3250 Westchester Ave,,,The Bronx,10461,US,NY,"['3250 Westchester Ave', 'The Bronx, NY 10461']",,1400,"{'center': {'longitude': -73.84340286254883, 'latitude': 40.84575893433007}}",Restaurant
643,nXV1FSzW8FnHwNgbTzRlVg,tasty-choice-the-bronx,Tasty Choice,https://s3-media1.fl.yelpcdn.com/bphoto/NizdWBq-CUWtdOgg9EkiOw/o.jpg,False,https://www.yelp.com/biz/tasty-choice-the-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,24,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,"['delivery', 'pickup']",+18453953396,(845) 395-3396,1877.937711018708,40.845256569408,-73.8657185062766,704 Morris Park Ave,,,The Bronx,10462,US,NY,"['704 Morris Park Ave', 'The Bronx, NY 10462']",$$,1400,"{'center': {'longitude': -73.84340286254883, 'latitude': 40.84575893433007}}",Restaurant
644,2O5w-15_AVnnVJEtlWWE_A,clinton-hall-bronx-bronx-2,Clinton Hall Bronx,https://s3-media2.fl.yelpcdn.com/bphoto/lneg4MLQMpq4UJ-jCVWSPA/o.jpg,False,https://www.yelp.com/biz/clinton-hall-bronx-bronx-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,214,"[{'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"['delivery', 'pickup']",+17182206400,(718) 220-6400,3784.890682149658,40.85735,-73.88574,601 E 189th St,,,Bronx,10458,US,NY,"['601 E 189th St', 'Bronx, NY 10458']",$$,1400,"{'center': {'longitude': -73.84340286254883, 'latitude': 40.84575893433007}}",Restaurant
645,eHcQP7EGKoPPSHDNm1oQaA,fine-food-cuisine-bronx,Fine Food Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/j3d6CQfXJ8cVTBmUVbPUjw/o.jpg,False,https://www.yelp.com/biz/fine-food-cuisine-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,121,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,['pickup'],+17188221991,(718) 822-1991,1990.8258324402843,40.84519,-73.86704,671 Morris Park Ave,,,Bronx,10462,US,NY,"['671 Morris Park Ave', 'Bronx, NY 10462']",$$,1400,"{'center': {'longitude': -73.84340286254883, 'latitude': 40.84575893433007}}",Restaurant
646,VyTa6FTiVLrTz3VYmjOAHQ,escape-latino-bronx,Escape Latino,https://s3-media3.fl.yelpcdn.com/bphoto/OVHbuCTxVfpXKZh1QywRDg/o.jpg,False,https://www.yelp.com/biz/escape-latino-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,122,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"['delivery', 'pickup']",+17186841860,(718) 684-1860,1030.165575083831,40.8483407,-73.8316408,1841 Hobart Ave,,,Bronx,10461,US,NY,"['1841 Hobart Ave', 'Bronx, NY 10461']",$$,1400,"{'center': {'longitude': -73.84340286254883, 'latitude': 40.84575893433007}}",Restaurant
647,L8N2aoUqdIhgtd2JbJc3LA,caribbean-sunshine-restaurant-bronx,Caribbean Sunshine Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/_auk0niqN8DI9TWSYw8J_A/o.jpg,False,https://www.yelp.com/biz/caribbean-sunshine-restaurant-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,19,"[{'alias': 'caribbean', 'title': 'Caribbean'}]",4.0,"['delivery', 'pickup']",+19297779184,(929) 777-9184,2840.579573261847,40.84012,-73.87634,1111 E Tremont Ave,,,Bronx,10460,US,NY,"['1111 E Tremont Ave', 'Bronx, NY 10460']",$,1400,"{'center': {'longitude': -73.84340286254883, 'latitude': 40.84575893433007}}",Restaurant
648,9qGeN28MCk5yGClGg6YmBw,la-catrina-restaurant-bronx-3,La Catrina Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/u9AIiQF4eyyiyjrMHddOrQ/o.jpg,False,https://www.yelp.com/biz/la-catrina-restaurant-bronx-3?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,12,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['delivery', 'pickup']",+17166662220,(716) 666-2220,895.9124322915193,40.85381513077219,-73.8432395943412,2020 Eastchester Rd,,,Bronx,10461,US,NY,"['2020 Eastchester Rd', 'Bronx, NY 10461']",,1400,"{'center': {'longitude': -73.84340286254883, 'latitude': 40.84575893433007}}",Restaurant
649,clNwADxHkEgI8Vx0F5xhBQ,golden-corral-bronx,Golden Corral,https://s3-media4.fl.yelpcdn.com/bphoto/3zQhTU3v-0kcXBigBnDnag/o.jpg,False,https://www.yelp.com/biz/golden-corral-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,81,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'buffets', 'title': 'Buffets'}]",3.0,"['delivery', 'pickup']",+17188925200,(718) 892-5200,1063.9008741392931,40.84258,-73.85529,2375 E Tremont Ave,Ste 2674,,Bronx,10462,US,NY,"['2375 E Tremont Ave', 'Ste 2674', 'Bronx, NY 10462']",$$,1400,"{'center': {'longitude': -73.84340286254883, 'latitude': 40.84575893433007}}",Restaurant
650,b6jOwyX4iaagw8YjXqq1sA,antonios-trattoria-bronx,Antonio's Trattoria,https://s3-media3.fl.yelpcdn.com/bphoto/2JkIBHCbbUTlqdul0mwa1A/o.jpg,False,https://www.yelp.com/biz/antonios-trattoria-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,1027,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"['pickup', 'delivery']",+17187336630,(718) 733-6630,2853.300768585579,40.854131,-73.886601,2370 Belmont Ave,,,Bronx,10458,US,NY,"['2370 Belmont Ave', 'Bronx, NY 10458']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
651,LBk4wLoHGl-RwdwjDUja5g,misto-restaurant-and-bar-bronx-2,Misto Restaurant and Bar,https://s3-media4.fl.yelpcdn.com/bphoto/T7awovQtDm0bwIexSmKVzQ/o.jpg,False,https://www.yelp.com/biz/misto-restaurant-and-bar-bronx-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,38,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"['pickup', 'delivery', 'restaurant_reservation']",+17186976400,(718) 697-6400,2165.564053369419,40.85994583652971,-73.84287431719666,2314 Eastchester Rd,,,Bronx,10469,US,NY,"['2314 Eastchester Rd', 'Bronx, NY 10469']",,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
652,03RL_VcRGXuICl2R6Luu_Q,the-waterfront-nyc-bronx,The Waterfront NYC,https://s3-media3.fl.yelpcdn.com/bphoto/ATnbEeE3j3gPK-MAH2_-TQ/o.jpg,False,https://www.yelp.com/biz/the-waterfront-nyc-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,48,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,['delivery'],+17184141577,(718) 414-1577,4040.3833267589134,40.8112556,-73.8352813,500 Hutchinson River Pkwy,,Trump Golf Links,Bronx,10465,US,NY,"['500 Hutchinson River Pkwy', 'Trump Golf Links', 'Bronx, NY 10465']",,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
653,2f-qNpdVJl2h9L6SHYuICA,havana-cafe-bronx,Havana Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/kOr40iC6I9-p1eOyzvOT9g/o.jpg,False,https://www.yelp.com/biz/havana-cafe-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,982,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'latin', 'title': 'Latin American'}]",4.0,"['pickup', 'delivery']",+17185181800,(718) 518-1800,1910.5298177678515,40.8379,-73.83437,3151 E Tremont Ave,,,Bronx,10461,US,NY,"['3151 E Tremont Ave', 'Bronx, NY 10461']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
654,PLHPKk7wDlKDNyA1qowV4w,zhongzhong-noodles-bronx-the-bronx,Zhongzhong Noodles - Bronx,https://s3-media3.fl.yelpcdn.com/bphoto/cezbYjQ8-C6YNQmP5oV7hw/o.jpg,False,https://www.yelp.com/biz/zhongzhong-noodles-bronx-the-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,60,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.5,"['pickup', 'delivery']",+13475974368,(347) 597-4368,2813.696186515421,40.85658,-73.88415,657 E 189th St,,,The Bronx,10458,US,NY,"['657 E 189th St', 'The Bronx, NY 10458']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
655,By2Zl1imtu0SpA4IBziN1g,la-masa-bronx-3,La Masa,https://s3-media3.fl.yelpcdn.com/bphoto/R1zvCQlajnUO0ZivUoEKJQ/o.jpg,False,https://www.yelp.com/biz/la-masa-bronx-3?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,507,"[{'alias': 'colombian', 'title': 'Colombian'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",4.0,"['pickup', 'delivery']",+17188228400,(718) 822-8400,538.0802509609105,40.84800080701825,-73.85594720000276,1000 Morris Park Ave,,,Bronx,10462,US,NY,"['1000 Morris Park Ave', 'Bronx, NY 10462']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
656,2iqsjuh8Mpm_3p6s-G9zkQ,taqueria-tlaxcalli-bronx-3,Taqueria Tlaxcalli,https://s3-media4.fl.yelpcdn.com/bphoto/oGsoEKn0JZpg1uuGmIodEQ/o.jpg,False,https://www.yelp.com/biz/taqueria-tlaxcalli-bronx-3?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,744,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"['pickup', 'delivery']",+13478513085,(347) 851-3085,758.2196471633349,40.83624,-73.854962,2103 Starling Ave,,,Bronx,10462,US,NY,"['2103 Starling Ave', 'Bronx, NY 10462']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
657,eQdjZQaLnjItmn9suEEeIA,patricias-of-morris-park-bronx,Patricia's of Morris Park,https://s3-media3.fl.yelpcdn.com/bphoto/PygasAzZ_zO3bY1NvMBwgg/o.jpg,False,https://www.yelp.com/biz/patricias-of-morris-park-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,613,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"['pickup', 'delivery']",+17184099069,(718) 409-9069,699.6112672526116,40.84912,-73.8533099,1082 Morris Park Ave,,,Bronx,10461,US,NY,"['1082 Morris Park Ave', 'Bronx, NY 10461']",$$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
658,sri-S6YRQ32XsvdO-EB3IA,nanas-kitchen-bronx,Nana's Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/nZ16hLY_yywvtWdbG2YKPA/o.jpg,False,https://www.yelp.com/biz/nanas-kitchen-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,31,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"['pickup', 'delivery']",+13478109070,(347) 810-9070,661.0418016176187,40.84905,-73.85498,1809 Hone Ave,,,Bronx,10461,US,NY,"['1809 Hone Ave', 'Bronx, NY 10461']",,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
659,ti-anrkwIIBd_L7fT9gKQA,con-sofrito-bronx,Con Sofrito,https://s3-media4.fl.yelpcdn.com/bphoto/alL5vu0TJncm7_QL0bZ0Ow/o.jpg,False,https://www.yelp.com/biz/con-sofrito-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,64,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"['pickup', 'delivery']",+12129242424,(212) 924-2424,1529.5894074778541,40.83581288696226,-73.8405636958704,1315 Commerce Ave,,,Bronx,10461,US,NY,"['1315 Commerce Ave', 'Bronx, NY 10461']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
660,s7-4QayIe-Q1ticMPQCO1w,kpot-korean-bbq-and-hot-pot-new-york,KPOT Korean BBQ & Hot Pot,https://s3-media1.fl.yelpcdn.com/bphoto/9iRTgZxWrBFBUz4QmKa3OQ/o.jpg,False,https://www.yelp.com/biz/kpot-korean-bbq-and-hot-pot-new-york?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,36,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.0,[],,,3423.853631015167,40.864137,-73.82767,200 Baychester Ave,,Bay Plaza Mall,New York,10475,US,NY,"['200 Baychester Ave', 'Bay Plaza Mall', 'New York, NY 10475']",,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
661,EJ_SdqqvxViYyh6G0u89xw,barrio-bx-bronx,Barrio BX,https://s3-media3.fl.yelpcdn.com/bphoto/Pa8dqsTdu2_W3JIJsZ2L3g/o.jpg,False,https://www.yelp.com/biz/barrio-bx-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,141,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}]",4.0,"['pickup', 'delivery']",+17182693345,(718) 269-3345,3476.3544714013715,40.825745,-73.821619,3764 E Tremont Ave,,,Bronx,10465,US,NY,"['3764 E Tremont Ave', 'Bronx, NY 10465']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
662,NIGCt0rwTWBqIgvZUK_RLA,fiorentina-steakhouse-the-bronx,Fiorentina Steakhouse,https://s3-media3.fl.yelpcdn.com/bphoto/dIvQBQuAkOUA05BnP04bsw/o.jpg,False,https://www.yelp.com/biz/fiorentina-steakhouse-the-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,15,"[{'alias': 'steak', 'title': 'Steakhouses'}]",5.0,[],+17188121112,(718) 812-1112,3125.461147412379,40.82872810825548,-73.8240553,3617 E Tremont Ave,,,The Bronx,10465,US,NY,"['3617 E Tremont Ave', 'The Bronx, NY 10465']",,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
663,9CMlqg0iZgYMlyUN9iroeg,sofra-traditional-greek-and-albanian-cuisine-bronx,SOFRA  - Traditional Greek & Albanian cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/EnFmWm9GMT-pSg4_1PjkDw/o.jpg,False,https://www.yelp.com/biz/sofra-traditional-greek-and-albanian-cuisine-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,49,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.5,"['pickup', 'delivery']",+13472818599,(347) 281-8599,1260.9676913617316,40.8545299,-73.85499,2011A Williamsbridge Rd,,,Bronx,10461,US,NY,"['2011A Williamsbridge Rd', 'Bronx, NY 10461']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
664,tLZfepIfSf0a80zHQTbTGQ,trattoria-zero-otto-nove-bronx,Trattoria Zero Otto Nove,https://s3-media2.fl.yelpcdn.com/bphoto/lvghehU8tD0cYZgOmxbLWQ/o.jpg,False,https://www.yelp.com/biz/trattoria-zero-otto-nove-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,875,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,['delivery'],+17182201027,(718) 220-1027,3026.5132209549056,40.854779,-73.888474,2357 Arthur Ave,,,Bronx,10458,US,NY,"['2357 Arthur Ave', 'Bronx, NY 10458']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
665,mkS--Oq4UYJMQizSaKJXEw,enzos-of-arthur-avenue-bronx-2,Enzos of Arthur Avenue,https://s3-media3.fl.yelpcdn.com/bphoto/m4hEhgf1s2gc8u0JJlpZ6w/o.jpg,False,https://www.yelp.com/biz/enzos-of-arthur-avenue-bronx-2?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,406,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,['delivery'],+17187334455,(718) 733-4455,3042.5814988961342,40.854716697326715,-73.8887236,2339 Arthur Ave,,,Bronx,10458,US,NY,"['2339 Arthur Ave', 'Bronx, NY 10458']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
666,Kv2X821hTxpoHG9S3pIPuQ,dea-an-authentic-eatery-bronx,Dea An Authentic Eatery,https://s3-media3.fl.yelpcdn.com/bphoto/Yb79wsQNzxfAB2EMev7pKw/o.jpg,False,https://www.yelp.com/biz/dea-an-authentic-eatery-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,9,"[{'alias': 'modern_european', 'title': 'Modern European'}, {'alias': 'cafes', 'title': 'Cafes'}]",5.0,"['pickup', 'delivery']",+17186847773,(718) 684-7773,2969.0179679276202,40.85338,-73.88864,608 Crescent Ave,,,Bronx,10458,US,NY,"['608 Crescent Ave', 'Bronx, NY 10458']",,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
667,hLm1vXfAKuSOgAtBA-vO7w,çka-ka-qëllu-bronx,ÇKA KA QËLLU,https://s3-media1.fl.yelpcdn.com/bphoto/8C1r1BYao-mzvGM0qaersg/o.jpg,False,https://www.yelp.com/biz/%C3%A7ka-ka-q%C3%ABllu-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,127,"[{'alias': 'modern_european', 'title': 'Modern European'}]",4.5,"['pickup', 'delivery']",+17189336194,(718) 933-6194,2963.8862056612415,40.8538017786913,-73.8882422081079,2321 Hughes Ave,,,Bronx,10458,US,NY,"['2321 Hughes Ave', 'Bronx, NY 10458']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
668,Lesv5BG0_0-8bB49cAjMkg,robertos-bronx,Roberto's,https://s3-media2.fl.yelpcdn.com/bphoto/R9WJjWqT7nBvupeSUiUcDw/o.jpg,False,https://www.yelp.com/biz/robertos-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,296,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,['delivery'],+17187339503,(718) 733-9503,2978.086518218936,40.85372,-73.88834,603 Crescent Ave,,,Bronx,10458,US,NY,"['603 Crescent Ave', 'Bronx, NY 10458']",$$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
669,3uyBZNbDk2vRFBBWZOdIUA,dominicks-restaurant-bronx,Dominick's Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/eOPOtCPNZiA4QyDRGsYdMQ/o.jpg,False,https://www.yelp.com/biz/dominicks-restaurant-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,418,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,[],+17187332807,(718) 733-2807,3040.1552907046166,40.85434,-73.889,2335 Arthur Ave,,,Bronx,10458,US,NY,"['2335 Arthur Ave', 'Bronx, NY 10458']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
670,rN347NNwQ0hDSlbedzI9BQ,kai-sushi-asian-fusion-bronx,Kai Sushi Asian Fusion,https://s3-media1.fl.yelpcdn.com/bphoto/AzaPWMiMIlyEl_4H2h46rg/o.jpg,False,https://www.yelp.com/biz/kai-sushi-asian-fusion-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,298,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"['pickup', 'delivery']",+17188637900,(718) 863-7900,845.1431461866893,40.84362,-73.84565,1475 Williamsbridge Rd,,,Bronx,10461,US,NY,"['1475 Williamsbridge Rd', 'Bronx, NY 10461']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
671,CKzqUwRmUMNJqaVu-zUB4A,made-in-puerto-rico-bronx-bronx,Made in Puerto Rico -  Bronx,https://s3-media4.fl.yelpcdn.com/bphoto/eNHbwfV9oup0GsRnwpqvpw/o.jpg,False,https://www.yelp.com/biz/made-in-puerto-rico-bronx-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,430,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'puertorican', 'title': 'Puerto Rican'}]",3.5,"['pickup', 'delivery', 'restaurant_reservation']",+17186841309,(718) 684-1309,2457.7516392477773,40.83449022104911,-73.82906081534415,3363 E Tremont Ave,,,Bronx,10461,US,NY,"['3363 E Tremont Ave', 'Bronx, NY 10461']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
672,_8YjW7o5BzD7iFbLkDhQjg,the-south-of-france-bronx,The South Of France,https://s3-media3.fl.yelpcdn.com/bphoto/sypsenSvDzbeqWcNzLG-yg/o.jpg,False,https://www.yelp.com/biz/the-south-of-france-bronx?adjust_creative=xmadmbmbf8bnC8F5t9mdMg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xmadmbmbf8bnC8F5t9mdMg,28,"[{'alias': 'puertorican', 'title': 'Puerto Rican'}]",4.5,"['pickup', 'delivery']",+17188231133,(718) 823-1133,1538.528597151359,40.8316668252024,-73.86611349117314,1800 Westchester Ave,,,Bronx,10472,US,NY,"['1800 Westchester Ave', 'Bronx, NY 10472']",$$,1900,"{'center': {'longitude': -73.8559341430664, 'latitude': 40.8431617397776}}",Restaurant
